company_id,company_name,city,latitude,longitude,size_category,revenue,gross_margin,operating_expenses,profit,profit_margin,num_projects,leads_count,conversion_rate,founded_year,employees
CONST_4546,ABC Constructors,Seattle,47.551044860343744,-122.360213063502,Small,4172183.03,0.2861,957693.6,235933.62,0.0565,3,51,0.1977,1971,13
CONST_4547,Advanced Properties,Seattle,47.562818736020766,-122.21114614177309,Small,6389460.29,0.2623,1292252.43,383644.08,0.06,7,25,0.3535,1956,26
CONST_4548,Smith & Sons Construction,Los Angeles,34.16217476562847,-118.19696875158499,Small,8214978.95,0.1889,1153803.04,397635.57,0.0484,6,32,0.3368,1967,23
CONST_4549,ABC Constructors,Los Angeles,34.00904629590936,-118.22821436724026,Small,6115748.82,0.2968,1438938.23,376504.72,0.0616,14,20,0.2736,2022,21
CONST_4550,Elite Development Corp,San Francisco,37.75501043583083,-122.50077824210064,Large,87715342.7,0.1922,13876390.07,2982096.46,0.034,6,11,0.3478,1951,263
CONST_4551,Professional Builders LLC,San Francisco,37.815087397609986,-122.20154020761618,Small,6539748.16,0.2788,1092747.72,730384.45,0.1117,3,46,0.3812,1956,18
CONST_4552,Strategic Infrastructure Group,Miami,25.868513653804662,-80.03339267567888,Large,110326840.05,0.1695,16738742.12,1958835.94,0.0178,14,44,0.5027,1998,321
CONST_4553,United Infrastructure,Los Angeles,34.09647190719974,-118.11953349165123,Medium,48080805.01,0.2484,8709611.31,3233751.86,0.0673,3,8,0.3002,1966,232
CONST_4554,Innovative Development,Houston,29.809236071637475,-95.40873455692355,Small,6697688.91,0.2083,1356642.29,38170.22,0.0057,7,12,0.2462,2023,25
CONST_4555,Reliable Constructors Inc,New York,40.61620104397765,-73.98399147165696,Medium,15165911.01,0.2027,1619407.24,1454408.44,0.0959,8,4,0.0878,1988,45
CONST_4556,Reliable Works Corp,San Francisco,37.87476746600898,-122.33152831730528,Medium,36964224.85,0.2536,8387548.19,986607.64,0.0267,4,33,0.3183,1958,96
CONST_4557,Jones Properties,Phoenix,33.72991242754501,-112.10076437048812,Medium,44719494.73,0.2967,7565554.75,5701356.66,0.1275,22,5,0.1185,2022,122
CONST_4558,Smith & Sons Building,Phoenix,33.46439498627726,-112.10768601076269,Medium,43885892.53,0.3004,10970362.72,2215030.65,0.0505,9,18,0.2517,1970,196
CONST_4559,Brown Constructors,Phoenix,33.48101246068335,-112.03974411245218,Medium,18410278.69,0.263,2131154.09,2710037.39,0.1472,3,7,0.2505,1964,56
CONST_4560,Innovative Properties,Miami,25.779292334670835,-80.01604854380027,Small,2355430.26,0.2234,489193.38,37067.43,0.0157,6,25,0.1881,2010,9
CONST_4561,United Building Associates,Los Angeles,34.23919356570163,-118.2985449981571,Medium,36252145.13,0.2442,6112341.45,2742204.93,0.0756,11,16,0.1445,1962,97
CONST_4562,Elite Building,Houston,29.769421207644676,-95.21159659289587,Medium,38495425.66,0.1613,5534269.74,673384.0,0.0175,6,29,0.3209,1978,165
CONST_4563,Professional Works Corp,Boston,42.52858736607408,-70.94221150016011,Small,5912439.72,0.3383,1440220.11,559682.65,0.0947,8,30,0.3972,2021,17
CONST_4564,Smith & Sons Construction,Miami,25.69314196180211,-80.36130973950624,Large,261673362.64,0.318,61746206.73,21465164.53,0.082,3,12,0.2657,2015,727
CONST_4565,Williams Builders,Houston,29.62978341809107,-95.3908644764137,Small,8667205.72,0.3031,1449344.11,1177570.47,0.1359,8,19,0.2571,1984,23
CONST_4566,Premier Works Associates,Chicago,42.091441707601376,-87.56209635485747,Small,3159660.5,0.2297,521365.24,204421.68,0.0647,15,15,0.2994,1960,10
CONST_4567,ReliableSmith & Associates Infrastructure,New York,40.68473274777504,-74.01155702910808,Small,5470110.02,0.2799,734261.86,796743.24,0.1457,7,23,0.3467,1958,20
CONST_4568,ModernSmith & Associates Construction,Los Angeles,34.08652593579838,-118.300591092366,Medium,41783360.6,0.3382,10413724.96,3716221.78,0.0889,5,22,0.2261,1984,164
CONST_4569,Brown Builders,Seattle,47.64382367201627,-122.1797907844706,Small,7201257.37,0.3071,1404883.73,806673.1,0.112,7,27,0.2711,2014,31
CONST_4570,Smith & Sons Constructors,Miami,25.573167754251703,-80.21495421737897,Small,9073295.38,0.2011,1399762.68,424933.59,0.0468,7,29,0.2729,1962,27
CONST_4571,Smith & Associates Properties,Seattle,47.529253503073505,-122.20666304799217,Large,74406689.95,0.3071,9064722.7,13787500.15,0.1853,4,12,0.2192,2001,278
CONST_4572,ABC Works,Miami,25.75310219782449,-80.23565944593855,Small,5081459.26,0.1911,806181.44,164725.23,0.0324,4,25,0.2342,1988,14
CONST_4573,ABC Construction,San Francisco,37.78568824521595,-122.42699698607032,Small,3599484.86,0.3465,386111.42,861269.6,0.2393,4,32,0.2971,1993,12
CONST_4574,Strategic Building Associates,Boston,42.25909299228139,-71.14608377677767,Medium,46910920.22,0.2965,7492340.89,6415888.94,0.1368,8,27,0.1971,2022,233
CONST_4575,Smith & Associates Development,Dallas,32.71239313410107,-96.80200912025232,Medium,22450919.53,0.1698,3807730.39,4221.12,0.0002,6,11,0.1244,1996,108
CONST_4576,Smith & Sons Construction,Houston,29.98034484359966,-95.44044641039466,Medium,26356578.53,0.2603,5610416.44,1250853.04,0.0475,7,36,0.4033,1984,79
CONST_4577,ABC Builders,New York,40.67369968934581,-73.8269666838323,Medium,43498225.79,0.1952,6973446.35,1518661.76,0.0349,2,21,0.192,1997,120
CONST_4578,Reliable Works,Los Angeles,33.866188977944276,-118.23731114827231,Small,8030905.45,0.1728,1785268.88,-397646.36,-0.0495,11,13,0.2275,2015,29
CONST_4579,Quality Construction Partners,Phoenix,33.550131980015166,-112.10873727013431,Small,1078705.16,0.2151,115215.75,116840.34,0.1083,5,16,0.2361,2018,5
CONST_4580,Advanced Properties,Boston,42.52534737927543,-71.12554831776134,Large,175612888.71,0.2075,34141140.63,2298809.26,0.0131,6,10,0.2871,1958,544
CONST_4581,ProfessionalSmith & Associates Infrastructure,Chicago,41.93533931878413,-87.5459561853553,Small,3879867.74,0.3065,885380.79,303655.96,0.0783,5,16,0.0868,1951,14
CONST_4582,ProfessionalSmith & Sons Infrastructure,Los Angeles,34.07756520310861,-118.24441036545839,Medium,29024132.63,0.3005,6873113.78,1849518.88,0.0637,6,20,0.5316,1967,107
CONST_4583,Smith & Associates Infrastructure,Dallas,32.6873284938004,-96.7815599357779,Medium,42904977.65,0.2171,10275299.62,-961566.64,-0.0224,7,12,0.2574,2007,181
CONST_4584,Williams Properties,San Francisco,37.79042120813691,-122.49298895734663,Small,2150177.42,0.3244,326896.03,370637.04,0.1724,7,10,0.1632,2009,7
CONST_4585,Jones Building,Miami,25.707132020024115,-80.2324195056893,Small,1845114.98,0.1652,235752.75,69032.83,0.0374,9,39,0.1309,1973,6
CONST_4586,Professional Constructors,New York,40.77026283473474,-74.02132609482726,Large,310077244.8,0.285,52360623.7,36000634.98,0.1161,13,18,0.2177,1981,825
CONST_4587,Elite Building,Los Angeles,34.106666943126115,-118.24814010958478,Small,1693086.55,0.225,281085.86,99876.54,0.059,5,18,0.2976,2012,7
CONST_4588,Strategic Works Associates,San Francisco,37.89038624602277,-122.42094958774544,Small,1659925.3,0.2757,386448.98,71134.5,0.0429,9,6,0.2446,1969,4
CONST_4589,Advanced Builders,Phoenix,33.56946758523355,-112.0147986667671,Small,5654500.44,0.2941,1309963.12,353086.12,0.0624,7,22,0.145,1954,23
CONST_4590,ABC Properties,New York,40.799456792799184,-73.8841687460636,Small,1341271.05,0.2233,161561.87,137933.94,0.1028,8,20,0.1981,1967,3
CONST_4591,ABC Builders,San Francisco,37.69985594041207,-122.40777544031077,Small,4103862.94,0.2323,536697.28,416708.49,0.1015,5,8,0.2215,1978,15
CONST_4592,ABC Builders,San Francisco,37.72941013860691,-122.26988606591581,Medium,22241056.97,0.2335,3258571.47,1934182.17,0.087,7,13,0.176,1979,65
CONST_4593,Professional Properties LLC,Dallas,32.70302252803522,-96.93009768333766,Small,7873590.11,0.3301,1310307.32,1288376.69,0.1636,11,18,0.3531,2002,20
CONST_4594,Williams Properties,San Francisco,37.712970129212465,-122.68985300156282,Medium,30896280.22,0.1867,5063668.23,703906.46,0.0228,6,14,0.3017,1974,149
CONST_4595,PremierSmith & Sons Construction,Los Angeles,34.10515676212387,-118.282181217497,Large,388899657.91,0.3356,62956099.41,67548577.79,0.1737,9,7,0.1339,2017,1530
CONST_4596,Smith & Associates Properties,Los Angeles,34.030839511442615,-118.17619665279965,Small,8982139.46,0.235,1374066.11,736653.29,0.082,6,40,0.2241,2018,30
CONST_4597,Reliable Infrastructure Associates,Chicago,41.9202159002102,-87.72653294318044,Small,8995522.25,0.3307,1792375.69,1182825.39,0.1315,3,10,0.3391,1969,25
CONST_4598,ProfessionalSmith & Associates Works,New York,40.796548706003584,-74.1364348826179,Medium,24859200.97,0.2912,4212948.41,3025201.03,0.1217,20,34,0.3647,2023,99
CONST_4599,Brown Constructors,Dallas,32.9534195030539,-96.76747995411579,Small,7356139.83,0.2495,1147378.67,687663.13,0.0935,9,3,0.2043,2010,19
CONST_4600,StrategicSmith & Sons Construction,Miami,25.661840844927887,-80.17365057054376,Small,3836056.83,0.3089,950284.11,234824.37,0.0612,13,25,0.3222,2021,18
CONST_4601,Quality Properties Partners,Los Angeles,33.941403531666104,-118.34556230103362,Small,4991478.62,0.1674,886308.56,-50799.58,-0.0102,2,14,0.2042,2020,13
CONST_4602,United Builders LLC,San Francisco,37.78312062527164,-122.47176835894602,Small,1934003.09,0.2894,328595.06,231138.21,0.1195,17,32,0.2492,1977,6
CONST_4603,Reliable Works LLC,New York,40.49036227705443,-73.95219459658608,Large,201744387.53,0.1699,42370125.73,-8091754.32,-0.0401,10,7,0.3032,1983,537
CONST_4604,United Development,Los Angeles,33.88486431092825,-118.05661967514733,Medium,49758001.36,0.2169,9779046.86,1015702.64,0.0204,4,12,0.1091,1984,135
CONST_4605,ABC Works,Houston,29.612960174696028,-95.50668579018262,Medium,32947415.87,0.3271,3438911.72,7338663.76,0.2227,13,46,0.1315,1958,102
CONST_4606,Strategic Construction Inc,San Francisco,37.81188285751552,-122.54883676837137,Medium,11669249.19,0.3353,1313751.45,2599168.42,0.2227,4,4,0.2609,2014,49
CONST_4607,ModernSmith & Associates Works,New York,40.758508128967065,-73.91377162138312,Small,6115549.01,0.1839,1054015.81,70378.58,0.0115,8,12,0.1459,2015,27
CONST_4608,ABC Works,Houston,29.63112930769804,-95.32087542416411,Small,2270721.54,0.3126,255642.87,454148.69,0.2,13,10,0.08,2017,7
CONST_4609,Quality Construction Corp,Chicago,41.86750560101585,-87.63401633786067,Medium,36426751.83,0.2151,6596743.22,1237703.28,0.034,4,58,0.2564,1993,118
CONST_4610,Smith & Sons Building,Miami,25.79676564305617,-80.18354470843883,Medium,46429193.28,0.2342,9211022.73,1663377.38,0.0358,11,11,0.0944,1981,131
CONST_4611,United Infrastructure Group,New York,40.797703543211945,-73.97259524391967,Medium,32948466.02,0.2788,8077577.43,1109584.28,0.0337,9,9,0.37,1984,86
CONST_4612,Modern Construction,New York,40.650843065055184,-73.88456259559489,Small,6228707.3,0.1598,1156637.48,-161534.79,-0.0259,9,35,0.2381,1995,24
CONST_4613,Professional Properties,Los Angeles,33.97384218074255,-118.26904858415361,Small,2821131.94,0.1871,541656.17,-13694.38,-0.0049,10,20,0.3052,2010,8
CONST_4614,Brown Builders,Miami,25.860960315348837,-80.28841687214688,Small,3941403.45,0.3132,921753.35,312856.46,0.0794,4,49,0.2725,1965,13
CONST_4615,AdvancedSmith & Sons Construction,New York,40.68155437714904,-73.9380688819155,Small,7719198.83,0.2351,1598670.81,215832.85,0.028,7,14,0.3492,2007,33
CONST_4616,UnitedSmith & Sons Construction,Chicago,41.812423027766535,-87.65195269729631,Medium,13024763.69,0.2987,1706691.79,2183596.15,0.1676,7,35,0.2617,2011,57
CONST_4617,Brown Works,New York,40.50091834148717,-74.1101207038043,Large,150400779.43,0.302,31909066.85,13511599.95,0.0898,5,26,0.091,2005,600
CONST_4618,Modern Works,Chicago,41.876143211604365,-87.74563193232093,Small,8261973.85,0.156,1516359.82,-227637.25,-0.0276,5,22,0.3576,1994,26
CONST_4619,Smith & Sons Construction,San Francisco,37.63219591010174,-122.37503045966199,Small,9945794.28,0.173,1264342.63,456026.79,0.0459,4,10,0.197,2002,36
CONST_4620,Reliable Development,New York,40.870632113348,-73.99415060771759,Small,8868694.42,0.343,1457975.46,1584020.03,0.1786,5,24,0.3538,2006,41
CONST_4621,Smith & Sons Development,Phoenix,33.51419093224113,-111.84473494429382,Small,8676186.95,0.206,1568219.39,218847.76,0.0252,7,8,0.396,2014,36
CONST_4622,Advanced Builders,Phoenix,33.3397586975044,-112.13960345788236,Medium,21746216.28,0.1912,2464942.06,1692679.61,0.0778,6,36,0.2883,2006,60
CONST_4623,Johnson Building,Chicago,41.719780284594535,-87.49469068587378,Large,144805131.78,0.2102,21278260.82,9161694.48,0.0633,6,34,0.1525,1970,544
CONST_4624,Strategic Infrastructure Corp,Chicago,41.94248546260469,-87.47791465545333,Medium,22836658.29,0.1796,5142883.21,-1041013.91,-0.0456,2,77,0.4761,2008,65
CONST_4625,ABC Builders,New York,40.544387782616894,-74.03320286947626,Small,6793749.72,0.3413,1541362.67,777323.15,0.1144,6,19,0.2283,2007,21
CONST_4626,Smith & Sons Infrastructure,Los Angeles,34.14547575610186,-118.30491057967639,Large,176030510.09,0.2826,35097168.84,14645052.99,0.0832,1,50,0.0494,2019,506
CONST_4627,Williams Constructors,Miami,25.872396194547267,-80.09935927174011,Large,246751707.27,0.3496,47418220.03,38852321.89,0.1575,5,7,0.2193,2021,920
CONST_4628,Quality Construction,New York,40.75833928025816,-74.09076063963715,Medium,21249401.65,0.2082,2215080.41,2208367.94,0.1039,4,10,0.1146,2000,62
CONST_4629,Miller Building,Seattle,47.483688947462895,-122.38909930879657,Small,3165822.59,0.2722,324142.98,537502.61,0.1698,7,7,0.4353,1990,15
CONST_4630,Brown Infrastructure,New York,40.73999329034574,-74.04009725302242,Medium,11646581.68,0.3115,1627047.24,2001022.36,0.1718,6,9,0.3353,1968,38
CONST_4631,ABC Properties,New York,40.689814717782866,-74.0651280501354,Large,274286879.05,0.2853,29349307.54,48917162.28,0.1783,8,26,0.2695,1995,928
CONST_4632,ABC Infrastructure,Phoenix,33.553800426614956,-112.10816896323887,Large,476282481.43,0.2392,84375451.93,29538833.51,0.062,5,7,0.2001,1970,1621
CONST_4633,Premier Works,Miami,25.895505960330254,-80.14273436217972,Small,9461265.93,0.2122,2243913.24,-236493.3,-0.025,17,5,0.2099,1998,25
CONST_4634,Smith & Sons Constructors,Chicago,41.63546746681779,-87.7568446551201,Medium,33901368.74,0.2367,4605502.31,3417603.25,0.1008,10,10,0.3742,1995,102
CONST_4635,Quality Builders,New York,40.55214551536681,-74.00818994306997,Medium,29547351.04,0.1554,6483443.39,-1891591.05,-0.064,3,67,0.1686,1994,97
CONST_4636,Elite Properties,Los Angeles,34.03171984176366,-118.02478207812584,Small,1030939.75,0.2864,177674.17,117631.05,0.1141,7,17,0.2563,1992,3
CONST_4637,ABC Building,New York,40.71644651503599,-73.99647106663357,Small,3143257.68,0.2449,558642.64,211185.63,0.0672,2,25,0.1211,1970,9
CONST_4638,QualitySmith & Sons Building,Miami,25.70827708427081,-80.26848098706047,Medium,32774038.13,0.3131,3692269.87,6569455.77,0.2004,9,24,0.2875,1974,141
CONST_4639,Advanced Builders,Miami,25.693408834959186,-80.25296897278253,Small,4074598.44,0.2264,641456.24,281055.31,0.069,19,10,0.3381,1984,11
CONST_4640,Jones Works,Miami,25.743875086488476,-80.1184529967618,Medium,10442420.94,0.2847,1076709.33,1895993.63,0.1816,12,24,0.4913,2017,26
CONST_4641,Smith & Associates Building,Miami,25.618962388625945,-80.25357012573636,Large,468047553.66,0.329,67972594.79,86000099.13,0.1837,7,28,0.4867,2021,1401
CONST_4642,ABC Constructors,San Francisco,37.8662945896136,-122.50158646293352,Small,4057214.39,0.32,756306.9,541827.04,0.1335,8,14,0.4265,1997,11
CONST_4643,Premier Building,Boston,42.240422130681324,-71.1229055777011,Medium,40894991.04,0.2239,6588398.64,2566800.24,0.0628,8,22,0.3756,1965,152
CONST_4644,ABC Development,Los Angeles,34.17531961996469,-118.05042208614236,Small,9181436.51,0.3335,1280222.12,1781506.38,0.194,3,10,0.1481,1962,29
CONST_4645,United Properties,Houston,29.717459035916594,-95.46557786220549,Medium,34413868.63,0.1698,8244178.9,-2399659.73,-0.0697,7,17,0.4421,2011,96
CONST_4646,Quality Constructors,Chicago,41.9278743137001,-87.5748461390848,Small,8997485.2,0.1928,1925024.14,-190699.83,-0.0212,6,36,0.2019,1985,44
CONST_4647,ModernSmith & Sons Infrastructure,Los Angeles,34.05058390209668,-118.18754432187704,Small,7912739.49,0.2388,1045165.34,844130.15,0.1067,8,19,0.3222,1962,23
CONST_4648,Brown Builders,Chicago,41.73403283822247,-87.55478020983496,Medium,17206123.2,0.2268,3229958.72,672710.29,0.0391,6,15,0.2708,1976,68
CONST_4649,ABC Building,Chicago,41.84634749978128,-87.53980162235979,Small,2417858.33,0.1888,428221.88,28162.98,0.0116,4,35,0.1259,2023,6
CONST_4650,Modern Construction,Boston,42.34941324290894,-71.12539944541557,Medium,38631272.69,0.2737,4299065.05,6275130.11,0.1624,7,34,0.1395,1984,166
CONST_4651,QualitySmith & Sons Construction,Phoenix,33.58662284042979,-112.10269971376843,Medium,10659220.29,0.2627,1612441.75,1188240.62,0.1115,8,51,0.3384,2010,27
CONST_4652,Reliable Constructors Solutions,New York,40.779756172864,-74.08400228610921,Medium,24662172.8,0.1732,3399307.11,872818.39,0.0354,13,22,0.3825,2023,70
CONST_4653,Elite Works Enterprises,Miami,25.67659108395965,-80.0998003712266,Medium,21060121.69,0.227,2760355.7,2020536.23,0.0959,13,14,0.1775,1966,57
CONST_4654,ABC Development,New York,40.629514968118414,-73.89126726365946,Small,4104083.06,0.2333,852873.21,104788.25,0.0255,6,28,0.1532,1977,10
CONST_4655,Strategic Building Inc,Boston,42.30729741002494,-70.89879208048737,Small,3764294.56,0.3284,394780.34,841302.58,0.2235,8,78,0.3082,1959,15
CONST_4656,ABC Builders,Dallas,32.77606722731565,-96.83007491341954,Small,5047757.35,0.2943,1215163.38,270216.84,0.0535,12,47,0.2722,2000,19
CONST_4657,ABC Building,New York,40.69386648895783,-73.9525548560592,Small,2963088.86,0.2722,404463.21,402155.36,0.1357,2,42,0.2123,1954,14
CONST_4658,Reliable Infrastructure Solutions,Seattle,47.76935273991853,-122.37476089042401,Small,5065616.09,0.1671,819532.8,26973.87,0.0053,7,13,0.1056,2013,14
CONST_4659,ABC Infrastructure,Boston,42.29841205271277,-71.03666997811264,Medium,43811439.34,0.208,6657976.3,2454737.88,0.056,4,14,0.0955,1958,138
CONST_4660,Smith & Associates Builders,San Francisco,37.63443208502287,-122.5665072237567,Medium,20969678.51,0.2768,3510034.06,2295178.58,0.1095,10,22,0.2632,1969,57
CONST_4661,Smith & Associates Builders,Phoenix,33.32878268431052,-112.02986435429823,Small,4316172.4,0.205,711305.07,173654.94,0.0402,9,12,0.1414,2020,16
CONST_4662,Professional Building,Miami,25.56849853446977,-80.1426577764835,Medium,32225724.07,0.2959,6078013.22,3457505.51,0.1073,11,16,0.1993,1963,83
CONST_4663,Strategic Properties,Dallas,32.6748442410691,-96.7297884121711,Small,5503130.66,0.2641,785221.86,668174.69,0.1214,5,13,0.1198,1977,14
CONST_4664,Premier Building Inc,New York,40.607818242585765,-73.95174354720952,Medium,45193316.33,0.2587,9864621.49,1826913.29,0.0404,9,18,0.1506,2007,136
CONST_4665,Elite Builders Corp,Houston,29.76708555664529,-95.35984514843355,Large,152941181.61,0.1743,29859731.29,-3209100.09,-0.021,3,5,0.3071,1953,450
CONST_4666,United Development Associates,Phoenix,33.328010377221766,-112.07745489275902,Large,305935124.08,0.1881,50180088.08,7364830.19,0.0241,5,5,0.2352,1999,1368
CONST_4667,ABC Works,Phoenix,33.60855704160049,-112.01292446513024,Small,7855342.23,0.2146,1750075.73,-64261.36,-0.0082,7,39,0.2305,2004,30
CONST_4668,Quality Builders,Dallas,32.791535507894494,-96.86200317296418,Small,6110834.21,0.3296,1105012.98,909156.44,0.1488,11,19,0.4011,2011,18
CONST_4669,ABC Works,Phoenix,33.5209794589868,-112.13254475327952,Small,2909297.14,0.3485,571540.2,442306.62,0.152,5,19,0.1901,1998,8
CONST_4670,Smith & Associates Development,New York,40.73156992120463,-73.94555608452042,Small,2938427.18,0.2919,582008.92,275690.43,0.0938,11,30,0.3037,1992,12
CONST_4671,Smith & Associates Building,Dallas,32.84137391847973,-96.76922963888633,Medium,38649990.16,0.1764,4375388.06,2440904.65,0.0632,5,7,0.1518,2012,156
CONST_4672,United Construction,Dallas,32.74692550528233,-96.70729795564294,Medium,37109679.65,0.3012,6157628.27,5021321.26,0.1353,17,46,0.2902,1965,141
